enunciado_latex,enunciado,solucion,texto,curso,titulo,n_ejercicio,dificultad,n_columnas,puntos,enun_tex,sol_tex
{2^{3x}} - \frac{3}{{{2^{3x + 2}}}} + 1 = 0,"Eq(2**(3*x) - 3*2**(-3*x - 2) + 1, 0)",\left [ - \frac{1}{3}\right ],Resuelve las siguientes ecuaciones exponenciales:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e05,1,2,1,True,True
{3^{x - 1}} + {3^{2 - x}} = 4,"Eq(3**(-x + 2) + 3**(x - 1), 4)","\left [ 1, \quad 2\right ]",Resuelve las siguientes ecuaciones exponenciales:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e05,1,2,1,True,True
{2^{x + 1}} + {4^x} = 80,"Eq(2**(x + 1) + 4**x, 80)",\left [ 3\right ],Resuelve las siguientes ecuaciones exponenciales:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e05,1,2,1,True,True
2^{2x} - 3 \cdot {2^{x + 1}} + 8 = 0,"Eq(2**(2*x) - 3*2**(x + 1) + 8, 0)","\left [ 1, \quad 2\right ]",Resuelve las siguientes ecuaciones exponenciales:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e05,1,2,1,True,True
{3^{2x - 3}} + 1 = 4 \cdot {3^{x - 2}},"Eq(3**(2*x - 3) + 1, 4*3**(x - 2))","\left [ 1, \quad 2\right ]",Resuelve las siguientes ecuaciones exponenciales:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e05,1,2,1,True,True
{2^{2x}} - 10 \cdot {2^x} + 16 = 0,"Eq(2**(2*x) - 10*2**x + 16, 0)","\left [ 1, \quad 3\right ]",Resuelve las siguientes ecuaciones exponenciales:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e05,1,2,1,True,True
{16^x} - {4^x} = 240,"Eq(16**x - 4**x, 240)",\left [ 2\right ],Resuelve las siguientes ecuaciones exponenciales:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e05,1,2,1,True,True
9^x - 6 \cdot {3^{x + 1}} + 81 = 0,"Eq(-6*3**(x + 1) + 9**x + 81, 0)",\left [ 2\right ],Resuelve las siguientes ecuaciones exponenciales:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e05,1,2,1,True,True
{3^{x + 2}} + {9^{x + 1}} = 810,"Eq(3**(x + 2) + 9**(x + 1), 810)",\left [ 2\right ],Resuelve las siguientes ecuaciones exponenciales:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e05,1,2,1,True,True
{5^{x - 1}} = 2 + \frac{3}{{{5^{x - 2}}}},"Eq(5**(x - 1), 2 + 3/5**(x - 2))",\left [ 2\right ],Resuelve las siguientes ecuaciones exponenciales:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e05,1,2,1,True,True
{3^{x + 1}} + {3^{x - 2}} = \frac{{15}}{{{3^{x - 1}}}} + \frac{{247}}{{{3^{x - 2}}}},"Eq(3**(x - 2) + 3**(x + 1), 15/3**(x - 1) + 247/3**(x - 2))",\left [ 3\right ],Resuelve las siguientes ecuaciones exponenciales:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e05,1,2,1,True,True
{4^{2x}} + 16 \cdot {4^{ - 2x}} - 10 = 0,"Eq(4**(2*x) + 16*4**(-2*x) - 10, 0)","\left [ \frac{1}{4}, \quad \frac{3}{4}\right ]",Resuelve las siguientes ecuaciones exponenciales:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e05,1,2,1,True,True
\left\{\begin{matrix}{3^x} = {3^y}\\{4^x} \cdot {4^y} = 256\end{matrix}\right.,"[Eq(3**x, 3**y), Eq(4**x*4**y, 256)]","\left [ \left \{ x : 2, \quad y : 2\right \}\right ]",Resuelve los siguientes sistemas:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e06,1,2,1,True,True
\left\{\begin{matrix}{2^{x + 2y}} = 32\\{2^{3x - 5y}} = 16\end{matrix}\right.,"[Eq(2**(x + 2*y), 32), Eq(2**(3*x - 5*y), 16)]","\left [ \left \{ x : 3, \quad y : 1\right \}\right ]",Resuelve los siguientes sistemas:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e06,1,2,1,True,True
\left\{\begin{matrix}{5^x} = {5^y} \cdot 625 \\{2^x} \cdot {2^y} = 256\end{matrix}\right.,"[Eq(5**x, 625*5**y), Eq(2**x*2**y, 256)]","\left [ \left \{ x : 6, \quad y : 2\right \}\right ]",Resuelve los siguientes sistemas:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e06,1,2,1,True,True
\left\{\begin{matrix}{2^x} + {2^y} = 24\\{2^{x + y}} = 128\end{matrix}\right.,"[Eq(2**x + 2**y, 24), Eq(2**(x + y), 128)]","\left [ \left \{ x : 3, \quad y : 4\right \}, \quad \left \{ x : 4, \quad y : 3\right \}\right ]",Resuelve los siguientes sistemas:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e06,1,2,1,True,True
\log 100,"log(100, 10)",2,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log_{5}(625),"log(625, 5)",4,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log_{2}(32),"log(32, 2)",5,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log_{3}(81),"log(81, 3)",4,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log_{2}(1024),"log(1024, 2)",10,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log 1000,"log(1000, 10)",3,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log 10000,"log(10000, 10)",4,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log 1000000,"log(1000000, 10)",6,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log (10^6),"log(10**6, 10)",6,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log 0.1,"log(0.1, 10)",-1,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log 0.01,"log(0.01, 10)",-2,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log 0.001,"log(0.001, 10)",-3,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log 0.000001,"log(1.0e-6, 10)",-6,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log_{5}(625),"log(625, 5)",4,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log_{2}(4),"log(4, 2)",2,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log_{2}(64),"log(64, 2)",6,Calcula:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07,1,4,1,True,True
\log_{2}(\frac{1}{2}),"log(1/2, 2)",-1,Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{2}(\frac{1}{4}),"log(1/4, 2)",-2,Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{2}(\sqrt{2}),"log(sqrt(2), 2)",\frac{1}{2},Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{2}(\sqrt{8}),"log(2*sqrt(2), 2)",\frac{3}{2},Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{3}(3),"log(3, 3)",1,Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{3}(27),"log(27, 3)",3,Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{3}(27),"log(27, 3)",3,Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{3}(\frac{1}{3}),"log(1/3, 3)",-1,Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{3}(\frac{1}{9}),"log(1/9, 3)",-2,Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{3}{\sqrt[3]{3}},"log(3**(1/3), 3)",\frac{1}{3},Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{\frac{1}{3}}(81),"log(81, 1/3)",-4,Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{0.8}(1),"log(1, 0.8)",0,Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{0.01}({10}^{-3}),"log(10**(-3), 0.01)",\frac{3}{2},Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{\frac{1}{49}}(7),"log(7, 1/49)",- \frac{1}{2},Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{\frac{1}{5}}({\frac{1}{25}})^{\frac{1}{5}},"log(1/25, 1/5)**(1/5)",\sqrt[5]{2},Calcula (continuación):,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e07b,1,4,1,True,True
\log_{7}(x) = 2,"Eq(log(x, 7), 2)",\left [ 49\right ],Averigua el valor de x en los siguientes casos:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e08,1,2,1,True,True
\log_{8}(x) = \frac{1}{3},"Eq(log(x, 8), 1/3)",\left [ 2\right ],Averigua el valor de x en los siguientes casos:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e08,1,2,1,True,True
\log_{2}(\frac{1}{16}) = x,"Eq(log(1/16, 2), x)",\left [ -4\right ],Averigua el valor de x en los siguientes casos:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e08,1,2,1,True,True
\log_{x}(125) = 3,"Eq(log(125, x), 3)",\left [ 5\right ],Averigua el valor de x en los siguientes casos:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e08,1,2,1,True,True
\log_{2}(64) = x,"Eq(log(64, 2), x)",\left [ 6\right ],Averigua el valor de x en los siguientes casos:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e08,1,2,1,True,True
\log_{x}(9) = 2,"Eq(log(9, x), 2)",\left [ 3\right ],Averigua el valor de x en los siguientes casos:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e08,1,2,1,True,True
\log_{2}(x) = -3,"Eq(log(x, 2), -3)",\left [ \frac{1}{8}\right ],Averigua el valor de x en los siguientes casos:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e08,1,2,1,True,True
\log_{x}(5) + 2,"log(5, x) + 2",\left [ \frac{\sqrt{5}}{5}\right ],Averigua el valor de x en los siguientes casos:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e08,1,2,1,True,True
\log_{0.008}(625) = 2x,"Eq(log(625, 0.008), 2*x)",\left [ - \frac{2}{3}\right ],Averigua el valor de x en los siguientes casos:,1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e08,1,2,1,True,True
\log(16),"log(16, 10)",1.20411998,"Sabiendo que log 2 = 0,301030, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e9,1,3,1,True,True
\log(64),"log(64, 10)",1.80617997,"Sabiendo que log 2 = 0,301030, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e9,1,3,1,True,True
\log(1024),"log(1024, 10)",3.01029996,"Sabiendo que log 2 = 0,301030, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e9,1,3,1,True,True
\log(\frac{1}{2}),"log(1/2, 10)",-0.301029996,"Sabiendo que log 2 = 0,301030, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e9,1,3,1,True,True
\log(\frac{1}{16}),"log(1/16, 10)",-1.20411998,"Sabiendo que log 2 = 0,301030, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e9,1,3,1,True,True
\log(5),"log(5, 10)",0.698970004,"Sabiendo que log 2 = 0,301030, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e9,1,3,1,True,True
\log(25),"log(25, 10)",1.39794001,"Sabiendo que log 2 = 0,301030, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e9,1,3,1,True,True
\log(0.0016),"log(0.0016, 10)",-2.79588002,"Sabiendo que log 2 = 0,301030, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e9,1,3,1,True,True
\log(\sqrt[ 4 ]{\frac{1}{{0.04}}} ),"log(2.23606797749979, 10)",0.349485002,"Sabiendo que log 2 = 0,301030, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e9,1,3,1,True,True
\log{\sqrt[ 3 ]{0.002}},"log(0.125992104989487, 10)",-0.899656668,"Sabiendo que log 2 = 0,301030, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e9,1,3,1,True,True
\log(0.025),"log(0.025, 10)",-1.60205999,"Sabiendo que log 2 = 0,301030, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e9,1,3,1,True,True
\log(\sqrt[ 4 ]{\frac{1}{{1024}}} ),"log(sqrt(2)/8, 10)",-0.752574989,"Sabiendo que log 2 = 0,301030, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e9,1,3,1,True,True
\log(243),"log(243, 10)",2.38560627,"Sabiendo que log 3 = 0,477121, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e10,1,3,1,True,True
\log(0.0027),"log(0.0027, 10)",-2.56863624,"Sabiendo que log 3 = 0,477121, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e10,1,3,1,True,True
\log(0.003),"log(0.003, 10)",-2.52287875,"Sabiendo que log 3 = 0,477121, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e10,1,3,1,True,True
\log(\sqrt[ 4 ]{{0.03}^3}),"log(0.0720843424240426, 10)",-1.14215906,"Sabiendo que log 3 = 0,477121, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e10,1,3,1,True,True
\log(\sqrt[ 5 ]{0.81}),"log(0.958731515514183, 10)",-0.0183029962,"Sabiendo que log 3 = 0,477121, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e10,1,3,1,True,True
\log(\frac{1}{81}),"log(1/81, 10)",-1.90848502,"Sabiendo que log 3 = 0,477121, calcula",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e10,1,3,1,True,True
\log(8),"log(8, 10)",0.903089987,"Sabiendo que log 2 = 0,301030 y que log 3 = 0,477121 averigua, sin calculadora:",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e11,1,3,1,True,True
\log(15),"log(15, 10)",1.17609126,"Sabiendo que log 2 = 0,301030 y que log 3 = 0,477121 averigua, sin calculadora:",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e11,1,3,1,True,True
\log(12),"log(12, 10)",1.07918125,"Sabiendo que log 2 = 0,301030 y que log 3 = 0,477121 averigua, sin calculadora:",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e11,1,3,1,True,True
\log(\sqrt[ 3 ]{162}),"log(3*6**(1/3), 10)",0.736505005,"Sabiendo que log 2 = 0,301030 y que log 3 = 0,477121 averigua, sin calculadora:",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e11,1,3,1,True,True
\log(0.18),"log(0.18, 10)",-0.744727495,"Sabiendo que log 2 = 0,301030 y que log 3 = 0,477121 averigua, sin calculadora:",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e11,1,3,1,True,True
\log(0.002),"log(0.002, 10)",-2.69897,"Sabiendo que log 2 = 0,301030 y que log 3 = 0,477121 averigua, sin calculadora:",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e11,1,3,1,True,True
\log(0.0625),"log(0.0625, 10)",-1.20411998,"Sabiendo que log 2 = 0,301030 y que log 3 = 0,477121 averigua, sin calculadora:",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e11,1,3,1,True,True
\log(40.5),"log(40.5, 10)",1.60745502,"Sabiendo que log 2 = 0,301030 y que log 3 = 0,477121 averigua, sin calculadora:",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e11,1,3,1,True,True
\log(\frac{1}{3}),"log(1/3, 10)",-0.477121255,"Sabiendo que log 2 = 0,301030 y que log 3 = 0,477121 averigua, sin calculadora:",1BC,9 - Ecuaciones exponenciales y logarítmicas,p028e11,1,3,1,True,True
