enunciado_latex,enunciado,solucion,texto,curso,titulo,n_ejercicio,dificultad,n_columnas,puntos,enun_tex,sol_tex
\frac{{3x + 1}}{4} - \frac{1}{3} \leq \frac{2}{{15}}( {3x + 2} ) + \frac{{4( {1 - x} )}}{3},(3*x + 1)/4 - 1/3 <= (4*(-x + 1))/3 + (2/15)*(3*x + 2),"\left(-\infty, 1\right]",Resuelve las inecuaciones lineales:,1BC,8 - Inecuaciones,p025e01,1,2,1,True,True
"Mezclamos café de 6 euros el kg. con otro de 7,2 euros el kg. y queremos obtener una mezcla de calidad 
    intermedia cuyo precio no pase de 7 euros el kg. para conseguir 60 kg. de esa calidad intermedia, 
    ¿qué condiciones deberán cumplir los pesos de las dos clases mezcladas?",6x+7.2(60-x)<7\cdot60,"6x+7.2(60-x)<7\cdot60  \rightarrow  \\\left(10.0, \infty\right)",Resuelve mediante expresiones algebraicas:,1BC,8 - Inecuaciones,p025e02-e04,1,1,1,False,True
"Para fabricar un tipo de tapones se tienen como gastos fijos 25 euros de alquiler por la maquinaria y 
    200 de gastos de local. Por otro lado, se calcula que cada tapón supone un gasto de 25 céntimos de euro. 
    Si se dispone de una cantidad de dinero no superior a 1.200 euros, 
    ¿qué número de tapones se puede fabricar si la producción resulta rentable a partir de 3.000 tapones?",25+200+0.25x<1200,"25+200+0.25x<1200  \rightarrow  \\\left(-\infty, 3900.0\right)",Resuelve mediante expresiones algebraicas:,1BC,8 - Inecuaciones,p025e02-e04,1,1,1,False,True
"Un padre tiene 32 años más que su hijo, y el abuelo tiene 32 años más que el padre. 
    Hace tres años sus edades sumaban menos de 100 años. 
    ¿Qué edades tienen ahora?. Indica todas las soluciones sabiendo que tienen que ser enteras.",(x-3-32)+(x-3)+(x-3+32)<100,"(x-3-32)+(x-3)+(x-3+32)<100  \rightarrow  \\\left(-\infty, \frac{109}{3}\right)",Resuelve mediante expresiones algebraicas:,1BC,8 - Inecuaciones,p025e02-e04,1,1,1,False,True
( {x - 1} )( {x + 2} )( {x - 3} ) \geq 0,((x - 3)*(x + 2))*(x - 1) >= 0,"\left[-2, 1\right] \cup \left[3, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
\frac{{x - 1}}{{x + 2}} \geq 0,(x - 1)/(x + 2) >= 0,"\left(-\infty, -2\right) \cup \left[1, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
\frac{{x + 1}}{{x + 3}} < 2,(x + 1)/(x + 3) < 2,"\left(-\infty, -5\right) \cup \left(-3, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
( {x - 2} )( {x + 5} ) > 0,(x - 2)*(x + 5) > 0,"\left(-\infty, -5\right) \cup \left(2, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
( {3x - 5} )( {x + 1} ) \geq 0,(x + 1)*(3*x - 5) >= 0,"\left(-\infty, -1\right] \cup \left[\frac{5}{3}, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
3( {x - 1} )( {x + 2} )( {x + 1} ) \leq 0,3*(((x + 1)*(x + 2))*(x - 1)) <= 0,"\left(-\infty, -2\right] \cup \left[-1, 1\right]",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
\frac{{x - 2}}{{x + 3}} \leq 0,(x - 2)/(x + 3) <= 0,"\left(-3, 2\right]",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
\frac{{x + 1}}{{x + 2}} > 0,(x + 1)/(x + 2) > 0,"\left(-\infty, -2\right) \cup \left(-1, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
\frac{{x - 3}}{{x - 1}} < 5,(x - 3)/(x - 1) < 5,"\left(-\infty, \frac{1}{2}\right) \cup \left(1, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
( {x + 5} )( {x + 2} ) > 0,(x + 2)*(x + 5) > 0,"\left(-\infty, -5\right) \cup \left(-2, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
( {2x - 3} )( {x - 9} ) \leq 0,(x - 9)*(2*x - 3) <= 0,"\left[\frac{3}{2}, 9\right]",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
1 - \frac{{x + 3}}{{x + 6}} \geq 0,-(x + 3)/(x + 6) + 1 >= 0,"\left(-6, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
\frac{{x + 3}}{{x + 2}} \geq 2 - \frac{x}{2},(x + 3)/(x + 2) >= -x/2 + 2,"\left(-2, - \sqrt{2}\right] \cup \left[\sqrt{2}, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
\frac{{3x - 2}}{{x - 1}} - 1 \geq \frac{{2x - 1}}{{x + 1}},-1 + (3*x - 2)/(x - 1) >= (2*x - 1)/(x + 1),"\left(-1, \frac{1}{2}\right] \cup \left(1, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
\frac{{{x^3} - 5{x^2} + 2x + 8}}{x} < 0,(2*x + x**3 - 5*x**2 + 8)/x < 0,"\left(-1, 0\right) \cup \left(2, 4\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p025e05,1,2,1,True,True
3{x^2} - 5x + 2 \leq 0,3*x**2 - 5*x + 2 <= 0,"\left[\frac{2}{3}, 1\right]",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
5 + 2x < 3{x^2} - 3x + 7,2*x + 5 < 3*x**2 - 3*x + 7,"\left(-\infty, \frac{2}{3}\right) \cup \left(1, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
5{x^2} + 20x + 20 > 0,5*x**2 + 20*x + 20 > 0,"\left(-\infty, -2\right) \cup \left(-2, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
5{x^2} + 20x + 20 \geq 0,5*x**2 + 20*x + 20 >= 0,"\left(-\infty, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
5{x^2} + 20x + 20 < 0,5*x**2 + 20*x + 20 < 0,\emptyset,Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
5{x^2} + 20x + 20 \leq 0,5*x**2 + 20*x + 20 <= 0,\left\{-2\right\},Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
7{x^2} - 5x + 9 > 0,7*x**2 - 5*x + 9 > 0,"\left(-\infty, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
{x^2} - 2x - 8 < 0,x**2 - 2*x - 8 < 0,"\left(-2, 4\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
2{x^2} + 3x + 2 \leq 0,2*x**2 + 3*x + 2 <= 0,\emptyset,Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
{x^2} + x - 6 \geq 0,x**2 + x - 6 >= 0,"\left(-\infty, -3\right] \cup \left[2, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
{x^2} - 6x + 9 > 0,x**2 - 6*x + 9 > 0,"\left(-\infty, 3\right) \cup \left(3, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
{x^2} - 6x + 10 > 0,x**2 - 6*x + 10 > 0,"\left(-\infty, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
{x^2} + 8x + 7 < 0,x**2 + 8*x + 7 < 0,"\left(-7, -1\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
{x^2} + 3 > 4x - 1,x**2 + 3 > 4*x - 1,"\left(-\infty, 2\right) \cup \left(2, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
{x^2} + 1 > 2x - 3,x**2 + 1 > 2*x - 3,"\left(-\infty, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
5x + 3 \leq 2{x^2},5*x + 3 <= 2*x**2,"\left(-\infty, - \frac{1}{2}\right] \cup \left[3, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
 x \cdot (x - 1)  > 2x + 4,x*(x - 1) > 2*x + 4,"\left(-\infty, -1\right) \cup \left(4, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
3 + x < 5 - x\cdot( {x - 2} ),x + 3 < -x*(x - 2) + 5,"\left(-1, 2\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
{x^2} + 16 > 2x,x**2 + 16 > 2*x,"\left(-\infty, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
\frac{{{x^2} - x}}{3} > 3x - 10,(x**2 - x)/3 > 3*x - 10,"\left(-\infty, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
x\cdot( {x + 5} ) > 2{x^2},x*(x + 5) > 2*x**2,"\left(0, 5\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
\frac{{( {3 + 2x} )( {x - 1} )}}{3} - 1 > \frac{{{{( {x - 1} )}^2}}}{4} - \frac{{1 + x}}{2},((x - 1)*(2*x + 3))/3 - 1 > -x/2 - 1/2 + (x - 1)**2/4,"\left(-\infty, - \frac{21}{5}\right) \cup \left(1, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
10( {2x - 1} )( {1 - 3x} ) + 5( {1 - 3x} )( {4x - 1} ) < 3( {1 - 4x} )( {5x - 1} ),10*((-3*x + 1)*(2*x - 1)) + 5*((-3*x + 1)*(4*x - 1)) < 3*((-4*x + 1)*(5*x - 1)),"\left(-\infty, \frac{3}{10}\right) \cup \left(\frac{2}{3}, \infty\right)",Resuelve las inecuaciones:,1BC,8 - Inecuaciones,p026e06,1,2,1,True,True
\left\{\begin{matrix}3x - 5 \leq 0\\2x + 8 \geq 0\end{matrix}\right.,"[3*x - 5 <= 0, 2*x + 8 >= 0]","\left[-4, \frac{5}{3}\right]",Resuelve los siguientes sistemas de inecuaciones:,1BC,8 - Inecuaciones,p026e07,1,2,1,True,True
\left\{\begin{matrix}2x - 3 > x - 2\\ 3x - 7 < x - 1 \end{matrix}\right.,"[2*x - 3 > x - 2, 3*x - 7 < x - 1]","\left(1, 3\right)",Resuelve los siguientes sistemas de inecuaciones:,1BC,8 - Inecuaciones,p026e07,1,2,1,True,True
\left\{\begin{matrix}2x + 3( {x - 1} ) < x + 1\\2( {x + 3} ) > x + 2 \end{matrix}\right.,"[2*x + 3*(x - 1) < x + 1, 2*(x + 3) > x + 2]","\left(-4, 1\right)",Resuelve los siguientes sistemas de inecuaciones:,1BC,8 - Inecuaciones,p026e07,1,2,1,True,True
\left\{\begin{matrix}\frac{{x - 1}}{3} - \frac{{x + 3}}{2} \leq x\\ \frac{{4x - 2}}{4} - \frac{{x - 1}}{3} \geq x\end{matrix}\right.,"[-x/2 - 3/2 + (x - 1)/3 <= x, -x/3 + 1/3 + (4*x - 2)/4 >= x]","\left[- \frac{11}{7}, - \frac{1}{2}\right]",Resuelve los siguientes sistemas de inecuaciones:,1BC,8 - Inecuaciones,p026e07,1,2,1,True,True
\left\{\begin{matrix}{( {x - 1} )^2} - {( {x + 3} )^2} \leq 0\\x - 3( {x - 1} ) \geq 3 \end{matrix}\right.,"[(x - 1)**2 - (x + 3)**2 <= 0, x - 3*(x - 1) >= 3]","\left[-1, 0\right]",Resuelve los siguientes sistemas de inecuaciones:,1BC,8 - Inecuaciones,p026e07,1,2,1,True,True
\left\{\begin{matrix}\frac{{3( {2 - x} )}}{2} - x < \frac{{16}}{5} - \frac{{x + 1}}{5} \\\frac{{x + 4}}{3} - \frac{{x - 5}}{6} > 3 - \frac{{2x - 3}}{{18}}\end{matrix}\right.,"[-x + (3*(-x + 2))/2 < -x/5 - 1/5 + 16/5, -x/6 + 5/6 + (x + 4)/3 > -x/9 + 1/6 + 3]","\left(\frac{18}{5}, \infty\right)",Resuelve los siguientes sistemas de inecuaciones:,1BC,8 - Inecuaciones,p026e07,1,2,1,True,True
\left\{\begin{matrix}x + y \leq 2 \\ - 2x + y \geq 4\\\end{matrix}\right.,"[x + y <= 2, -2*x + y >= 4]",\\ \includegraphics[width=1\columnwidth]{si0},Resuelve los siguientes sistemas de inecuaciones:,1BC,8 - Inecuaciones,p026e08,1,2,1,True,False
\left\{\begin{matrix}2x - y < 1 \\ - x + 4y \geq  - 5\\\end{matrix}\right.,"[2*x - y < 1, -x + 4*y >= -5]",\\ \includegraphics[width=1\columnwidth]{si1},Resuelve los siguientes sistemas de inecuaciones:,1BC,8 - Inecuaciones,p026e08,1,2,1,True,False
\left\{\begin{matrix}x - 2y > 3\\5x - 3y \leq 15\\\end{matrix}\right.,"[x - 2*y > 3, 5*x - 3*y <= 15]",\\ \includegraphics[width=1\columnwidth]{si2},Resuelve los siguientes sistemas de inecuaciones:,1BC,8 - Inecuaciones,p026e08,1,2,1,True,False
\left\{\begin{matrix}x \geq y \\x + y \geq 4\\x - 2y \leq 8\\\end{matrix}\right.,"[x >= y, x + y >= 4, x - 2*y <= 8]",\\ \includegraphics[width=1\columnwidth]{si3},Resuelve los siguientes sistemas de inecuaciones:,1BC,8 - Inecuaciones,p026e08,1,2,1,True,False
\left\{\begin{matrix}- 2 \leq x\\x \leq 2\\y \geq 4\\x + y - 1 \leq 0\\\end{matrix}\right.,"[-2 <= x, x <= 2, y >= 4, x + y - 1 <= 0]",\\ \includegraphics[width=1\columnwidth]{si4},Resuelve los siguientes sistemas de inecuaciones:,1BC,8 - Inecuaciones,p026e08,1,2,1,True,False
\left\{\begin{matrix}x \geq 0 \\0 \leq y\\y \leq 3\\x - 2y \leq 10\\x + y \geq 10\\\end{matrix}\right.,"[x >= 0, 0 <= y, y <= 3, x - 2*y <= 10, x + y >= 10]",\\ \includegraphics[width=1\columnwidth]{si5},Resuelve los siguientes sistemas de inecuaciones:,1BC,8 - Inecuaciones,p026e08,1,2,1,True,False
